index,hora,semaforo,direccion,cuantos,estado,placa,prob
2018-02-09,07-00-30,ROJO,izquierda,x1,-Infraccion,2390HIK,100
2018-02-09,07-24-27,ROJO,directo,x1,-Infraccion-Sticker,1265EIL,100
2018-02-09,06-55-17,ROJO,directo,x1,-Infraccion,2118RNC,100
2018-02-09,16-18-32,ROJO,directo,x1,-Infraccion,4529FIT,100
2018-02-09,14-10-00,ROJO,directo,x1,-Infraccion,2045RUB,100
2018-02-09,07-02-31,ROJO,izquierda,x1,-Infraccion,2271DGE,100
2018-02-09,12-55-55,ROJO,directo,x1,-Infraccion-Duplicado,4438TTH,100
2018-02-09,08-52-50,ROJO,directo,x1,-Infraccion,2728INI,100
2018-02-09,16-53-02,ROJO,directo,x1,-Infraccion,1701UXE,100
2018-02-09,14-58-50,ROJO,izquierda,x1,-Infraccion-Sticker,2427EEC,100
2018-02-09,17-29-23,ROJO,directo,x1,-Infraccion,4006KFR,100
2018-02-09,14-56-45,ROJO,directo,x1,-Infraccion-Sticker,2118KKN,100
2018-02-09,09-46-51,ROJO,directo,x1,-Infraccion,1264LKP,100
2018-02-09,10-08-20,ROJO,directo,x1,-Infraccion,4077SLI,100
2018-02-09,14-37-26,ROJO,directo,x1,-Infraccion,1327UGH,100
2018-02-09,15-54-59,ROJO,directo,x1,-Infraccion,3126HUH,100
2018-02-09,15-19-07,ROJO,directo,x1,-Infraccion-PlacaDespintada,1719TFL,100
2018-02-09,16-20-09,ROJO,izquierda,x2,-Infraccion,2525FCF,100
2018-02-09,16-18-04,ROJO,directo,x1,-Infraccion,2338RXG,100
2018-02-09,15-52-06,ROJO,directo,x1,-Infraccion,2361GYY,100
2018-02-09,13-59-51,ROJO,directo,x1,-Infraccion,4689BGF,100
2018-02-09,12-27-19,ROJO,directo,x1,-Infraccion-Sticker,836XLH,100
2018-02-09,09-34-36,ROJO,directo,x1,-Infraccion,2743RPT,100
2018-02-09,13-04-03,ROJO,directo,x1,-Infraccion-Duplicado,4450PEK,100
2018-02-09,09-32-30,ROJO,directo,x1,-Infraccion,669FRI,100
2018-02-09,11-18-21,ROJO,directo,x1,-Infraccion,2754PNI,100
2018-02-09,11-11-11,ROJO,izquierda,x1,-Infraccion-Sticker,2352UGK,100
2018-02-09,08-02-00,ROJO,directo,x1,-Infraccion,4104SRP,100
2018-02-09,12-35-34,ROJO,directo,x1,-Infraccion,2344UZT,100
2018-02-09,13-29-31,ROJO,directo,x1,-Infraccion,3019ZSD,100
2018-02-09,11-59-14,ROJO,directo,x1,-Infraccion-Duplicado,4539FFT,100
2018-02-09,13-37-55,ROJO,directo,x1,-Infraccion-Moto,3715DGR,100
2018-02-09,13-39-37,ROJO,directo,x1,-Infraccion,4230LYG,100
2018-02-09,12-02-57,ROJO,directo,x1,-Infraccion,2604BZN,100
2018-02-09,10-02-22,ROJO,izquierda,x1,-Infraccion,187IHB,100
2018-02-09,12-04-57,ROJO,directo,x1,-Infraccion,1822STC,100
2018-02-09,11-37-50,ROJO,directo,x1,-Infraccion,1266ITN,100
2018-02-09,07-27-36,ROJO,directo,x1,-Infraccion,4090TKR,100
2018-02-09,17-21-05,ROJO,directo,x1,-Infraccion-Sticker,2427NXL,100
2018-02-09,14-36-51,ROJO,directo,x1,-Infraccion,4011RRT,100
2018-02-09,18-00-03,ROJO,directo,x1,-Infraccion,2361GYY,100
2018-02-09,07-07-22,ROJO,directo,x1,-Infraccion,1893NHH,100
2018-02-09,08-37-54,ROJO,izquierda,x1,-Infraccion-Duplicado,2011IUX,100
2018-02-09,10-45-59,ROJO,izquierda,x1,-Infraccion,4127KRI,100
2018-02-09,14-37-48,ROJO,directo,x1,-Infraccion-Sticker,1770USL,100
2018-02-09,09-06-21,ROJO,directo,x1,-Infraccion,4240NDK,100
2018-02-09,15-05-56,ROJO,directo,x1,-Infraccion,1268KHS,100
2018-02-09,14-31-29,ROJO,izquierda,x1,-Infraccion,2118LLT,100
2018-02-09,08-12-32,ROJO,directo,x1,-Infraccion,3475FLT,100
2018-02-09,17-41-26,ROJO,directo,x1,-Infraccion,2105LNH,100
2018-02-09,13-17-29,ROJO,directo,x1,-Infraccion,2018HSC,100
2018-02-09,15-42-38,ROJO,izquierda,x1,-Infraccion,2073HZR,100
2018-02-09,16-56-46,ROJO,directo,x1,-Infraccion,1701UXE,100
2018-02-09,12-30-22,ROJO,directo,x1,-Infraccion-Sticker,4082UUC,100
2018-02-09,13-21-39,ROJO,directo,x1,-Infraccion,1834SHB,100
2018-02-09,13-17-37,ROJO,directo,x1,-Infraccion,2796ZNI,100
2018-02-09,12-55-53,ROJO,directo,x1,-Infraccion,4438TTH,100
2018-02-09,14-33-24,ROJO,directo,x1,-Infraccion,675DEX,100
2018-02-09,08-15-41,ROJO,directo,x1,-Infraccion,4450PEK,100
2018-02-09,11-59-12,ROJO,directo,x1,-Infraccion,4539FFT,100
2018-02-09,17-47-57,ROJO,izquierda,x1,-Infraccion,2463RUX,100
2018-02-09,18-25-09,ROJO,directo,x1,-Infraccion,3464IYH,100
2018-02-09,13-52-44,ROJO,izquierda,x1,-Infraccion,4272HBC,100
2018-02-09,14-22-13,ROJO,directo,x1,-Infraccion,3621UYC,100
2018-02-09,07-49-50,ROJO,directo,x1,-Infraccion,3811RBC,100
2018-02-09,09-58-54,ROJO,directo,x1,-Infraccion,2152YYD,100
2018-02-09,07-19-31,ROJO,directo,x1,-Infraccion,3100PBC,100
2018-02-09,17-43-29,ROJO,izquierda,x1,-Infraccion,4075IPR,100
2018-02-09,08-33-30,ROJO,directo,x1,-Infraccion,2448UXC,100
2018-02-09,09-52-50,ROJO,directo,x1,-Infraccion,4129FFR,100
2018-02-09,11-55-56,ROJO,directo,x1,-Infraccion,2615RSF,100
2018-02-09,10-42-44,ROJO,izquierda,x1,-Infraccion,3848IHT,100
2018-02-09,16-02-16,ROJO,directo,x1,-Infraccion-Sticker,1567SXR,100
2018-02-09,07-35-54,ROJO,directo,x1,-Infraccion-Sticker,1741FUD,100
2018-02-09,18-38-25,ROJO,directo,x1,-Infraccion-Sticker,3126HUH,100
2018-02-09,12-10-18,ROJO,directo,x1,-Infraccion,2354XZG,100
2018-02-09,17-44-36,ROJO,directo,x1,-Infraccion,109XIS,100
2018-02-09,09-51-59,ROJO,directo,x1,-Infraccion,4061BRL,100
2018-02-09,11-36-41,ROJO,directo,x1,-Infraccion,2354KFT,100
2018-02-09,17-46-31,ROJO,izquierda,x1,-Infraccion-Sticker,2344LYG,100
2018-02-09,13-03-55,ROJO,directo,x1,-Infraccion,4693KGY,100
2018-02-09,13-34-27,ROJO,directo,x1,-Infraccion,3614EDS,100
2018-02-09,15-46-33,ROJO,directo,x1,-Infraccion,1897TBC,100
2018-02-09,12-02-56,ROJO,directo,x1,-Infraccion,2604BZN,100
2018-02-09,18-23-08,ROJO,directo,x1,-Infraccion,3198BYH,100
2018-02-09,18-14-58,ROJO,directo,x1,-Infraccion,3807CXT,100
2018-02-09,13-59-50,ROJO,izquierda,x1,-Infraccion,3867FSG,100
2018-02-09,09-24-26,ROJO,directo,x1,-Infraccion,4539FFT,100
2018-02-09,08-13-13,ROJO,directo,x1,-Infraccion,4063HKY,100
2018-02-09,08-45-43,ROJO,directo,x1,-Infraccion,1900NEU,100
2018-02-09,09-35-40,ROJO,directo,x1,-Infraccion,2462ASI,100
2018-02-09,16-56-00,ROJO,directo,x1,-Infraccion,2360BUA,100
2018-02-09,13-27-36,ROJO,directo,x1,-Infraccion-PlacaDespintada,332ESU,100
2018-02-09,13-26-17,ROJO,izquierda,x1,-Infraccion,2499DGI,100
2018-02-09,12-00-09,ROJO,izquierda,x1,-Infraccion,2148IZL,100
2018-02-09,09-45-43,ROJO,directo,x1,-Infraccion,2246XFE,100
2018-02-09,08-37-52,ROJO,izquierda,x1,-Infraccion-Sticker,2011IUX,100
2018-02-09,10-02-09,ROJO,directo,x1,-Infraccion,1719TEI,100
2018-02-09,16-19-11,ROJO,directo,x1,-Infraccion,4560XGB,100
2018-02-09,13-50-10,ROJO,directo,x1,-Infraccion,4496KLH,100
2018-02-09,17-05-11,ROJO,directo,x1,-Infraccion,2462ZLX,100
2018-02-09,11-02-56,ROJO,izquierda,x1,-Infraccion,1711XCE,100
2018-02-09,13-29-19,ROJO,izquierda,x1,-Infraccion,2380PAA,100
2018-02-09,07-27-29,ROJO,directo,x1,-Infraccion,3126ISC,100
2018-02-09,13-04-02,ROJO,directo,x1,-Infraccion,4450PEK,100
2018-02-09,14-22-40,ROJO,directo,x1,-Infraccion-Moto,2778BBR,100
2018-02-09,16-56-59,ROJO,directo,x1,-Infraccion-Chileno,JPHP74,100
2018-02-09,12-23-34,ROJO,izquierda,x1,-Infraccion,2038GAT,100
2018-02-09,07-17-45,ROJO,directo,x1,-Infraccion,2867NEA,100
2018-02-09,13-14-10,ROJO,directo,x1,-Infraccion,2376IHP,100
2018-02-09,16-07-54,ROJO,izquierda,x1,-Infraccion,2151HAH,100
2018-02-09,14-24-19,ROJO,directo,x1,-Infraccion,4539FFT,100
2018-02-09,10-13-08,ROJO,directo,x1,-Infraccion,1268IXF,100
2018-02-09,14-34-50,ROJO,directo,x1,-Infraccion,3807CXT,100
2018-02-09,16-19-25,ROJO,directo,x1,-Infraccion,675IYH,100
2018-02-09,06-49-02,ROJO,directo,x1,-Infraccion,1123IYL,100
2018-02-09,10-43-45,ROJO,directo,x1,-Infraccion,3464IKY,100
2018-02-09,07-26-40,ROJO,directo,x1,-Infraccion,981EGS,100
2018-02-09,08-47-46,ROJO,izquierda,x1,-Infraccion-Sticker,1941XKB,100
2018-02-09,11-36-46,ROJO,izquierda,x1,-Infraccion,1487GYE,100
2018-02-09,17-31-17,ROJO,izquierda,x1,-Infraccion,3102FHI,100
2018-02-09,09-24-20,ROJO,izquierda,x1,-Infraccion-PlacaBorrosa,1436XHG,100
2018-02-09,12-02-14,ROJO,directo,x1,-Infraccion,2489BCE,100
2018-02-09,15-49-37,ROJO,directo,x1,-Infraccion,2146TII,100
2018-02-09,07-10-14,ROJO,directo,x1,-Infraccion,2323LLS,100
2018-02-09,07-12-27,ROJO,directo,x1,-Infraccion,2886NXP,100
2018-02-09,10-58-03,ROJO,directo,x1,-Infraccion,4554KAG,100
2018-02-09,14-55-59,ROJO,izquierda,x1,-Infraccion,2796ZIY,100
2018-02-09,15-46-34,ROJO,directo,x1,-Infraccion,2523PTY,100
2018-02-09,13-12-23,ROJO,directo,x1,-Infraccion,2273RNF,100
2018-02-09,08-58-04,ROJO,directo,x1,-Infraccion,1267URR,100
2018-02-09,11-01-58,ROJO,directo,x1,-Infraccion,1268KHS,100
2018-02-09,12-24-17,ROJO,directo,x1,-Infraccion,4529GAN,100
2018-02-09,14-10-25,ROJO,directo,x1,-Infraccion,1268ZPR,100
2018-02-09,15-48-35,ROJO,directo,x1,-Infraccion-Sticker,4095PYT,100
2018-02-09,16-45-33,ROJO,izquierda,x1,-Infraccion-Uruguay,AB688RO,100
2018-02-09,07-30-52,ROJO,directo,x1,-Infraccion,3593FKA,100
2018-02-09,10-34-29,ROJO,directo,x1,-Infraccion,1431IZX,100
2018-02-09,11-36-52,ROJO,directo,x1,-Infraccion,2198DUD,100
2018-02-09,13-09-00,ROJO,izquierda,x1,-Infraccion,4564LKF,100
2018-02-09,09-06-33,ROJO,izquierda,x1,-Infraccion,2915FES,100
2018-02-09,18-06-16,ROJO,directo,x1,-Infraccion,2930BRB,100
2018-02-10,09-47-23,ROJO,directo,x1,-Infraccion,1416GLF,100
2018-02-10,12-05-00,ROJO,directo,x1,-Infraccion,2018TCP,100
2018-02-10,06-16-24,ROJO,directo,x1,-Infraccion-Duplicado,2267PFF,100
2018-02-10,16-51-45,ROJO,directo,x1,-Infraccion,2199KDT,100
2018-02-10,10-45-20,ROJO,directo,x1,-Infraccion,226XSN,100
2018-02-10,07-54-36,ROJO,directo,x1,-Infraccion,2427AUT,100
2018-02-10,09-24-00,ROJO,directo,x1,-Infraccion,2822DYB,100
2018-02-10,08-21-21,ROJO,directo,x1,-Infraccion,2558TSE,100
2018-02-10,09-03-40,ROJO,izquierda,x1,-Infraccion-Sticker,922LRR,100
2018-02-10,11-22-59,ROJO,directo,x1,-Infraccion-Duplicado,4082UHR,100
2018-02-10,09-45-47,ROJO,izquierda,x1,-Infraccion-PlacaDespintada,264LBR,100
2018-02-10,07-28-39,ROJO,directo,x1,-Infraccion-Sucio,2855xBX,86
2018-02-10,07-46-43,ROJO,directo,x1,-Infraccion,2595YNR,100
2018-02-10,13-52-23,ROJO,izquierda,x1,-Infraccion,1854UPX,100
2018-02-10,12-12-06,ROJO,izquierda,x1,-Infraccion,4489ZIE,100
2018-02-10,15-19-11,ROJO,directo,x1,-Infraccion,2873TUC,100
2018-02-10,15-49-17,ROJO,directo,x1,-Infraccion-Sticker,1491TNE,100
2018-02-10,12-43-26,ROJO,directo,x1,-Infraccion,3608HEB,100
2018-02-10,11-50-31,ROJO,directo,x1,-Infraccion,4421SUI,100
2018-02-10,12-54-33,ROJO,izquierdo,x1,-Infraccion,3867ERC,100
2018-02-10,13-20-08,ROJO,directo,x1,-Infraccion,3108FIT,100
2018-02-10,10-25-17,ROJO,directo,x1,-Infraccion,3860XTL,100
2018-02-10,08-50-43,ROJO,directo,x1,-Infraccion-Sticker,1244PTS,100
2018-02-10,16-49-14,ROJO,directo,x1,-Infraccion,2305RKL,100
2018-02-10,09-14-52,ROJO,directo,x1,-Infraccion,4515CBN,100
2018-02-10,17-56-28,ROJO,directo,x1,-Infraccion,4104SPK,100
2018-02-10,08-43-22,ROJO,directo,x1,-Infraccion,4519KKR,100
2018-02-10,12-19-07,ROJO,directo,x1,-Infraccion,4560XHU,100
2018-02-10,06-16-23,ROJO,directo,x1,-Infraccion,2267PFF,100
2018-02-10,12-36-17,ROJO,directo,x1,-Infraccion,4093PLT,100
2018-02-10,14-01-48,ROJO,directo,x1,-Infraccion-Sticker,984FPU,100
2018-02-10,06-59-41,ROJO,directo,x1,-Infraccion,4539GxL,84
2018-02-10,06-52-49,ROJO,directo,x1,-Infraccion,2210FII,100
2018-02-10,08-07-56,ROJO,directo,x1,-Infraccion,4291EKT,100
2018-02-10,07-32-28,ROJO,directo,x1,-Infraccion,1140NXH,100
2018-02-10,17-07-46,ROJO,izquierda,x1,-Infraccion,2913EUU,100
2018-02-10,11-32-31,ROJO,directo,x1,-Infraccion,1313AKL,100
2018-02-10,13-17-09,ROJO,directo,x1,-Infraccion-Sticker,1622DXL,100
2018-02-10,10-02-04,ROJO,directo,x1,-Infraccion,2172CFE,100
2018-02-10,16-18-03,ROJO,directo,x1,-Infraccion,1266TTN,100
2018-02-10,10-45-21,ROJO,directo,x1,-Infraccion-Duplicado,226XSN,100
2018-02-10,08-32-10,ROJO,directo,x1,-Infraccion,4287XRU,100
2018-02-10,16-38-27,ROJO,directo,x1,-Infraccion,2803EFK,100
2018-02-10,07-19-23,ROJO,directo,x1,-Infraccion,2118KKN,100
2018-02-10,11-33-21,ROJO,directo,x1,-Infraccion,2200GRT,100
2018-02-10,15-19-14,ROJO,izquierda,x1,-Infraccion,4263NZB,100
2018-02-10,11-57-56,ROJO,directo,x1,-Infraccion,3796DXN,100
2018-02-10,16-55-42,ROJO,izquierda,x1,-Infraccion-Sticker,1998DFP,100
2018-02-10,16-17-58,ROJO,directo,x1,-Infraccion,4118BGT,100
2018-02-10,09-18-23,ROJO,directo,x1,-Infraccion,4252RKS,100
2018-02-10,08-25-16,ROJO,directo,x1,-Infraccion,2260KUF,100
2018-02-10,08-15-55,ROJO,directo,x1,-Infraccion,4550DCU,100
2018-02-10,07-00-56,ROJO,directo,x1,-Infraccion,3072YPB,100
2018-02-10,11-49-23,ROJO,directo,x1,-Infraccion,3779TPF,100
2018-02-10,07-44-51,ROJO,directo,x1,-Infraccion,3447YFA,100
2018-02-10,08-53-32,ROJO,directo,x1,-Infraccion,1696PKL,100
2018-02-10,10-24-06,ROJO,directo,x1,-Infraccion,4537DPB,100
2018-02-10,07-46-53,ROJO,directo,x1,-Infraccion,3811RGX,100
2018-02-10,06-52-33,ROJO,directo,x1,-Infraccion,3114IRS,100
2018-02-10,10-25-18,ROJO,directo,x1,-Infraccion,3983BRN,100
2018-02-10,08-11-50,ROJO,izquierda,x1,-Infraccion-Moto,2792DSN,100
2018-02-10,07-00-48,ROJO,directo,x1,-Infraccion,3776REC,100
2018-02-10,09-33-37,ROJO,directo,x2,-Infraccion,3100PBC,100
2018-02-10,13-26-58,ROJO,izquierda,x1,-Infraccion,3117XLU,100
2018-02-10,08-26-04,ROJO,directo,x1,-Infraccion-Sticker,4521XXX,100
2018-02-10,07-21-03,ROJO,directo,x1,-Infraccion,2118GET,100
2018-02-10,11-51-48,ROJO,directo,x1,-Infraccion,4560XPP,100
2018-02-10,09-05-54,ROJO,directo,x1,-Infraccion,1822KBP,100
2018-02-10,07-58-36,ROJO,directo,x1,-Infraccion-Sticker,2030GZU,100
2018-02-10,16-08-39,ROJO,izquierda,x1,-Infraccion,2424LRS,100
2018-02-10,10-04-42,ROJO,directo,x1,-Infraccion,3480SUU,100
2018-02-10,09-09-13,ROJO,directo,x1,-Infraccion,2323KPA,100
2018-02-10,09-10-47,ROJO,directo,x1,-Infraccion,2536BKA,100
2018-02-10,13-54-25,ROJO,directo,x1,-Infraccion,3621XYD,100
2018-02-10,14-35-30,ROJO,izquierda,x1,-Infraccion,2432ZRY,100
2018-02-10,09-01-45,ROJO,directo,x1,-Infraccion,4213EHI,100
2018-02-10,12-37-26,ROJO,directo,x1,-Infraccion,2073EXI,100
2018-02-10,15-20-15,ROJO,directo,x1,-Infraccion,3793ITI,100
2018-02-10,09-18-24,ROJO,directo,x1,-Infraccion-Duplicado,4252RKS,100
2018-02-10,11-57-31,ROJO,directo,x1,-Infraccion-Sticker,984FPI,100
2018-02-10,14-42-16,ROJO,directo,x1,-Infraccion,4017UNU,100
2018-02-10,11-22-57,ROJO,directo,x1,-Infraccion,4082UHR,100
2018-02-10,12-54-37,ROJO,directo,x1,-Infraccion,4017UXT,100
2018-02-10,15-13-42,ROJO,directo,x1,-Infraccion,2376IHP,100
2018-02-10,12-56-29,ROJO,directo,x1,-Infraccion,1753GYT,100
2018-02-10,15-04-33,ROJO,directo,x1,-Infraccion,2443YGP,100
2018-02-10,10-48-23,ROJO,directo,x1,-Infraccion,2421ZYX,100
2018-02-10,15-13-06,ROJO,directo,x1,-Infraccion,4093PLT,100
2018-02-10,15-20-50,ROJO,directo,x1,-Infraccion-Sticker,1420AGN,100
2018-02-10,08-20-24,ROJO,izquierda,x2,-Infraccion-Sticker,1441TFL,100
2018-02-10,07-36-16,ROJO,directo,x1,-Infraccion,3996DFA,100
2018-02-10,07-13-17,ROJO,directo,x1,-Infraccion,4617UNU,100
2018-02-10,14-18-48,ROJO,directo,x1,-Infraccion-Sticker,1450SXI,100
2018-02-10,09-58-44,ROJO,directo,x1,-Infraccion,3848IHT,100
2018-02-10,08-36-29,ROJO,izquierda,x1,-Infraccion,1211RID,100
2018-02-11,08-59-12,ROJO,izquierda,x1,-Infraccion,2306GRD,100
2018-02-11,07-56-22,ROJO,directo,x1,-Infraccion,2447GXE,100
2018-02-11,11-20-49,ROJO,directo,x1,-Infraccion-Sticker,1017LPL,100
2018-02-11,09-42-56,ROJO,directo,x1,-Infraccion,3867FFX,100
2018-02-11,10-11-24,ROJO,directo,x1,-Infraccion,1918XTD,100
2018-02-11,07-16-40,ROJO,directo,x1,-Infraccion,2541LCA,100
2018-02-11,09-08-22,ROJO,directo,x1,-Infraccion,4221HBH,100
2018-02-11,11-08-34,ROJO,directo,x1,-Infraccion-duplicado,4554GPB,100
2018-02-11,08-06-48,ROJO,directo,x1,-Infraccion,2051IHH,100
2018-02-11,09-25-51,ROJO,izquierda,x1,-Infraccion,2377NGA,100
2018-02-11,10-22-35,ROJO,directo,x1,-Infraccion,4017RKH,100
2018-02-11,09-16-50,ROJO,directo,x1,-Infraccion,2467FDY,100
2018-02-11,08-41-07,ROJO,directo,x1,-Infraccion,1821IPY,100
2018-02-11,09-05-18,ROJO,directo,x1,-Infraccion,701HSP,100
2018-02-11,09-16-29,ROJO,directo,x1,-Infraccion,839NRP,100
2018-02-11,11-08-33,ROJO,directo,x1,-Infraccion,4554GPB,100
2018-02-11,07-15-51,ROJO,directo,x2,-Infraccion,4020XRC,100
2018-02-11,10-59-11,ROJO,directo,x1,-Infraccion-Uruguay,AC055YD,100
2018-02-11,11-07-31,ROJO,directo,x1,-Infraccion,2458IDY,100
2018-02-11,08-32-10,ROJO,directo,x1,-Infraccion,4143RYX,100
2018-02-11,09-09-39,ROJO,izquierda,x1,-Infraccion,1895CHP,100
2018-02-11,09-55-30,ROJO,directo,x1,-Infraccion,2105LNH,100
2018-02-11,09-54-32,ROJO,izquierda,x1,-Infraccion,4496STI,100
2018-02-11,08-52-05,ROJO,directo,x1,-Infraccion,2273RNF,100
2018-02-11,07-32-00,ROJO,directo,x1,-Infraccion,3148FTT,100
2018-02-11,08-27-43,ROJO,izquierda,x1,-Infraccion,2577PRK,100
2018-02-11,09-09-45,ROJO,directo,x1,-Infraccion,3137HRS,100
2018-02-11,09-39-56,ROJO,directo,x1,-Infraccion,2508ZCY,100
2018-02-11,10-19-42,ROJO,directo,x1,-Infraccion-Duplicado,4082UHR,100
2018-02-11,10-59-10,ROJO,izquierda,x1,-Infraccion,3878ZIY,100
2018-02-11,09-35-49,ROJO,directo,x1,-Infraccion,2743PFP,100
2018-02-11,08-37-57,ROJO,directo,x1,-Infraccion,2179RAN,100
2018-02-11,10-10-44,ROJO,directo,x1,-Infraccion,4253NAN,100
2018-02-11,10-19-40,ROJO,directo,x1,-Infraccion,4082UHR,100
2018-02-11,09-06-19,ROJO,directo,x1,-Infraccion,2422CFD,100
2018-02-11,09-40-21,ROJO,directo,x1,-Infraccion,2615YIN,100
2018-02-11,08-32-48,ROJO,directo,x1,-Infraccion,4110GUR,100
2018-02-11,11-20-55,ROJO,directo,x1,-Infraccion,2729SIK,100
2018-02-11,09-23-37,ROJO,directo,x1,-Infraccion,4239YPC,100
2018-02-11,09-07-21,ROJO,directo,x1,-Infraccion,2743RPT,100
2018-02-11,09-07-33,ROJO,directo,x1,-Infraccion-Sticker,2826ISD,100
2018-02-11,11-07-35,ROJO,izquierda,x1,-Infraccion,2828RTG,100
2018-02-11,07-22-41,ROJO,directo,x1,-Infraccion-borroso,2719LID,100
2018-02-11,08-12-31,ROJO,directo,x1,-Infraccion-Moto,3213FCP,100
2018-02-11,08-36-53,ROJO,directo,x1,-Infraccion,3621PDL,100
2018-02-11,10-47-59,ROJO,directo,x1,-Infraccion,4017RKH,100
2018-02-11,10-07-37,ROJO,directo,x1,-Infraccion,1406BBC,100
2018-02-11,08-42-59,ROJO,directo,x1,-Infraccion,2595SFL,100
2018-02-11,09-43-00,ROJO,directo,x1,-Infraccion,4221FSG,100
2018-02-11,08-35-51,ROJO,directo,x1,-Infraccion,4110GUR,100
2018-02-11,09-09-34,ROJO,directo,x1,-Infraccion,2896AUH,100
2018-02-11,08-28-44,ROJO,directo,x1,-Infraccion,2018TCP,100
2018-02-11,10-14-49,ROJO,directo,x1,-Infraccion-Sticker,1335TFH,100
2018-02-11,09-31-44,ROJO,directo,x1,-Infraccion-Sticker,1232HYS,100
2018-02-11,07-56-23,ROJO,directo,x1,-Infraccion-Duplicado,2447GXE,100
2018-02-11,08-49-03,ROJO,directo,x1,-Infraccion,918KGF,100
2018-02-08,16-37-42,ROJO,directo,x1,-Infraccion-Sticker,1697GPX,100
2018-02-12,12-33-17,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,18-42-17,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-12,06-48-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,10-50-54,Rojo,directo,x1,-RuidoAdelantado-Colectivo,x,0
2018-02-12,07-35-34,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,08-30-21,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,06-36-54,Rojo,directo,x1,-SinPlaca,x,0
2018-02-12,06-01-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-44-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-22-22,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,15-41-21,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,08-27-40,Rojo,directo,x2,-PlacaDespintada-Duplicado,x,0
2018-02-12,08-54-51,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-55-11,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,14-30-41,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,08-23-13,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,14-30-27,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,08-12-03,Rojo,directo,x1,-SinPlaca,x,0
2018-02-12,08-27-38,Rojo,directo,x2,-PlacaDespintada,x,0
2018-02-12,06-03-15,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,07-01-15,Rojo,directo,x1,-RuidoAdelantado-Camion,x,0
2018-02-12,06-19-31,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,07-30-39,Rojo,directo,x1,-RuidoAdelantado-Hamburguesas,x,0
2018-02-12,10-37-55,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-55-50,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-25-21,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,14-30-37,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,07-08-16,Rojo,directo,x1,-RuidoAdelantado-Hamburguesas,x,0
2018-02-12,06-32-39,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-36-35,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,15-07-50,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,12-37-21,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,18-33-09,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,06-07-12,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-14-32,Rojo,directo,x2,-RuidoAdelantado,x,0
2018-02-12,15-05-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-21-43,Rojo,directo,x2,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-37-52,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-12,08-14-25,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-30-46,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,10-40-50,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,17-32-31,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,08-32-29,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,09-45-01,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,08-26-18,Rojo,directo,x1,-PlacaDespintada-Duplicado,x,0
2018-02-12,06-13-35,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,12-59-47,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,14-00-44,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,15-04-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-13-07,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,12-50-59,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,08-35-56,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,15-35-15,Rojo,directo,x1,-PlacaDespintada,x,0
